ltable_id,rtable_id,label,explanation
1409,51560,0,"Explanation: Both entities refer to songs featuring X Ambassadors on the album True Colors by Zedd. However, the names of the songs are different, so they are not a match."
1289,34035,0,"2 entities are songs with different names, artists, album and genre, but the same price, copyright and time, so it does not match."
2666,35475,1,"Both entities are songs with the same name, artist and album, and genre, and are priced the same. The only difference is the copyright notice, which identifies the copyright owner, so they are a match."
1157,27989,0,"The entities do not match because the song is not the original version and has multiple artists, whereas the entity references the original version featuring only Sam Martin."
3332,7412,0,"1. The second entity has a explicit tag, while the first one does not have it. 2. The second entity's copyright notice is 2014 while the first one's copyright notice is 2015."
1303,34060,0,"1. The two entities have different names. 2. The entities have the same artist and album, but one of them is a remix of the original. 3. The entities have the same genre and release date but different copyright information. Therefore, while the entities have some similarities, they are not a match because they have multiple differences, including their names, release format, and copyright information."
1155,9941,0,"* Entity A and Entity B both have different song names. * Entity A has a different artist than Entity B. * Entity A is a remix with a different version and has a different length than Entity B. * Entity A has a different genre and more genres. * Entity A is sold at a different price. * Entity A is copyrighted differently than Entity B. * Entity B was released a long time ago. * Therefore, Entity A and Entity B do not match and are not considered the same entity."
4733,43755,0,"The two entities have different song titles, artists and album names and prices. In addition, they also have different copyright years and release dates. While both have remixes, they have different remixers and different time length. The lack of similarities among the entities make them NOT a match."
3949,38669,0,"Entity A is a remix of the original song ""Whatcha Say"" by Jason Derulo, whereas Entity B is an original song titled ""The Sky 's The Limit"". Both entities have the same artist, album, and genre but differing song names and a different price. The copyright date also differs significantly, making them unable to match."
2477,1222,0,"2 entities are different songs, by different artists, with different names, copyright and albums."
4056,40142,0,"1. While both songs mention the same artist, the songs have different names and therefore are not a match. 2. The version of ""Scary Monsters and Nice Sprites"" by Skrillex has an explicit rating, whereas the Zedd Remix version is not. This information is not part of the given data, but it is a common indicator of explicit content. 3. The Zedd Remix version is an EP, while the Skrillex version is not. EP stands for Extended Play, which typically contains a selection of previously released songs along with some new songs. This information is also not"
1551,41574,0,"The difference in their release year, 2005 vs 2011, as well as the additional information about it being an acoustic live version as opposed to a live version from the Stratosphere album, makes these two entities not a match."
2020,28191,0,"1. A difference in the title, 2. A difference in the track name, 3. A difference in the track duration, 4. A difference in the genre of the track and the album, 5. Differences in the track names and album covers, 6. Differences in the artist's name, 7. Differences in the release date, and 8. Differences in the album cover layout and design, all of which lead to a lack of a match between the two entities."
1405,55640,0,"Both entities refer to songs with the same artist but the track titles, album names, price, and length are different, making them not a match."
380,33288,0,"1) While both songs feature collaborations with the same artist, 2) the collaborations in both songs are different 3) the album names are also different 4) The copyright information is different 5) The price is the same 6) The time of release is the same, but not the same day. All these factors contribute to not them being a match."
1545,41588,0,"Although both entities have the same artist, the same album and are live acoustic tracks from Kansas City, they have different song names and therefore, are not considered a match."
4236,27814,0,"1. Entity A is a song titled ""Starry Eyed"" with an AN21 and Max Vangeli remix. It comes from an EP titled ""Starry Eyed (Remixes)"". It was released in February 2011. 2. Entity B is a song titled ""Lights"" with a Shook remix. It comes from an EP titled ""Lights (The Remixes Part 1)"". It was released in May 2011. While both songs were remixed by different DJs, have different titles, and were"
4734,31604,0,"Although they have the same artist, the songs are not the same, ""Lick It"" is a remix by Norman Doray of a Kaskade & Skrillex song, while ""Scary Monsters and Nice Sprites"" is a remix by Phonat of a Skrillex song. As a result, these two entities do not match."
1236,50715,0,"* The two entities refer to two different versions of the song, with one being the Spanish version and the other being the Cazzette's Ant Seeking Hamster Mix. * The titles of the entities are different, with the first entity having a Spanish version title and the second entity having a title featuring a different artist's version."
4823,20588,1,"Both entities are songs with the same name, artist and album. The only difference is that the one with ""Deluxe Edition"" has additional tracks, and that's why it's a match."
1168,34894,0,"Entity A is not a match because of two reasons. 1. The Continuous Mix Version of Toyfriend has a slightly different name from the original song. 2. The album release date is different. One Love (Deluxe Version) was released on August 21st, 2009."
1202,28013,0,"2 entities are songs that have the same artist and album, but they have different names, different versions and copyrights."
210,19800,0,"Both entities contain the same song name and artist name, but they have a different album name and are in different genres. They also have different prices and different copyright information. Therefore, they cannot be considered as a match."
3376,7414,1,"Entity A and Entity B both refer to songs that feature Nicki Minaj and are released by Wiz Khalifa. However, one of the songs is explicit while the other is not, making them non-match in this specific case."
5712,35057,1,"1. Both entities are the same song called ""Turn Around"" performed by Flo Rida and were released in the same year, 2010, and have the same label and copyright information. Therefore, they are considered to be a match."
303,22290,0,"Both entities have the same artist and album name and time, but they are different songs with different features, genres and copyrights."
3346,37611,0,"1. The songs have different names - the first song has ""Young, Wild & Free"" while the second song has ""Can You Control Yo Hoe""; 2. The songs have different features - the first song features Bruno Mars, while the second song features Soopafly; 3. The songs are from different albums - the first song is part of the soundtrack to the movie ""Mac and Devin Go to High School,"" while the second song is part of the album ""R&G ( Rhythm & Gangsta ) : The Masterpiece""; 4. The songs have different genres"
6764,51438,1,"1. Both entities have the same song name. 2. Both entities feature the same artist (The Weeknd). 3. The album names (Trilogy vs Trilogy (Edited Version)) and price ($1.29) are also consistent. The only difference is in the genre of each entity, where one features an R&B and contemporary R&B genre and the other only features an R&B genre. Since they still refer to the same song with a slight variation in genre, they can still be considered a match."
2021,28403,0,"1. The album title is different: [Live After Deaf (Live)] vs. [Live At Carnegie Hall] 2. The album title is different: [Complete Collection] vs. [ Live At Carnegie Hall ] 3. The song title is different: [If I Am a Stranger (Live In Amsterdam)] vs. [Lucky Now (Live At Carnegie Hall/11/17/2014)] 4. The song title is different: [If I Am a Stranger (Live In Amsterdam)] vs. [Lucky Now (Live At Carne"
1084,9523,0,"1) The two songs have the same name but are different versions of the same song, with the second version featuring a different artist. 2) The songs are from different albums, with the first version appearing on a different album than the second version. 3) The two songs have different genres. Therefore, while they feature the same artist and are from the same album, they are not a match."
1204,28025,0,"2014 and 2015 versions of the song have different artists, and also different edits and prices. Therefore, they are not a match."
1828,15256,0,"1. In the first example, both entities are related to music, with the same name and artist. 2. In the second example, the same name and artist are again related to music, but one entity is explicit while the other is not, and the release date is different. 3. In the third example, the two entities are related to music, but one has a different version and includes a remix. Therefore, they do not match as the version of the song is different."
5147,43656,0,"While both entities are songs from the same artist and album, they have different features, price and release dates making them different versions of the same song and hence not a match."
2694,17169,0,"1. The names of both songs are different, therefore the entities do not match 2. The ""feat . Monty"" credit in both entities does not match because the first song is credited to Monty and the second song is not."
592,43689,1,"2 entities refer to the same song, album name, artist and genre. But the entities have a different label and this is not a match."
2479,33786,1,"In this case, both entities are songs from the same artist, album, genre, and length. However, one of them has a different price and is copyrighted under a different label. Therefore, they match based on most of the attributes provided, but not all of them."
1542,41590,0,"Although both entities have similar names, songs, album and genre, they are not the same song as they have different artists and time."
5001,3099,1,"1. Both entities have the same title ""Who I Am With You"" and the same artist ""Chris Young"". 2. Both entities are from the same album, ""A.M"". 3. The genre of ""A.M"" is country, urban cowboy, contemporary country, which matches with the genre of ""Who I Am With You"". 4. Both entities are available for sale at a price of $1.29, and have the same copyright, which also matches. Therefore, the two entities match."
2021,28279,0,"1. While both entities are songs by Ryan Adams, they have different song titles and therefore, are not a match. 2. Entity B is released as a bonus track and is part of the Live After Deaf Collection, whereas Entity A is released independently. 3. Entity B is also classified as having a genre of Folk while Entity A is classified as having a genre of Singer/Songwriter . These differences further support the fact that the two entities do not match."
6290,47840,0,"The reason why entity A and B are not a match is that they refer to two different songs with the same artist, but different features, album version and different copyright holders and released dates."
1193,28006,0,"While both entities are songs with the same artist, they have different names and versions,"
801,29543,0,"1. The first entity includes a featured artist, which is different from the second entity, 2. the first entity has a different title and remix, 3. The second entity has different album name and is not made popular by the same artist. 4. Different genre of music as well."
6234,13713,1,"Both entities refer to the same song with the same name, artist, genre, price, and time. They also have the same copyright information and the same physical attributes. Therefore, it is accurate to say that these two entities match."
3349,7362,0,"1. The titles of the songs are different. The song name in entity A is ""Remember You"" while the song name in entity B is ""KK."" 2. The feature artist in entity A is The Weeknd while in entity B it is Project Pat and Juicy J. 3. The album name of entity A is ""O.N.I.F.C. ( Deluxe Version )"" while the album name of entity B is ""Blacc Hollywood ( Deluxe )."" 4. The genre of the songs are different, with entity A being hardcore rap while entity B is rap"
3549,19057,0,"While both entities refer to a song with the same artist, they have different song titles. However, what is interesting to note is that the second entity has an incorrect title and the artist name is also changed as Sage The Gemini and Lookas. Furthermore, there are missing parentheses around the artist names in the second entity. Lastly, the second entity's release date is January 21, 2015 while the first entity was released in April 19, 2011. As such, the two entities do not match as they are different songs with different titles, artist names"
1625,27515,0,"Although both entities have the same artist and song name, the album name and genre are different. This means that these are two separate tracks by the same artist and cannot be matched."
2749,17161,1,"While both entities are songs with the same artist and album, they have different versions of the song. Therefore, the labels match as they refer to the clean and explicit versions of the same song, even if they were released differently and belong to different record labels."
5409,20551,0,"1) The titles of the songs are different; 2) They are from different albums and 3) The prices and release dates are different, so they are not a match."
1148,7757,1,"Both examples refer to songs with the same name and artist, but different album names and genre, which makes them a match."
1262,34894,0,"While both entities are songs from the same album, one features Wynter Gordon and the other features Chris Willis, and therefore, they are not a match."
1309,34898,0,"* The second entity is not a match for the first entity because the two songs have different artists, and while the two songs are both by David Guetta, their featured artists are different. * Additionally, the second entity is not a match because the second song has a different title and album name than the first song. * The third entity is also not a match because the third song has a different title, album name, and genre than the first two songs. The genre is now classified as dance-pop."
5071,34920,0,"2007 and 2009 are different years, ""Obsession"" and ""Gettin ' Over"" are different song names. Additionally, ""David Guetta"" appears on both entities, but in a different name and year. This indicates that they are not a match."
317,22283,0,"Explanation: Explanation: The two entities do not match because they have different names."
467,362,1,"Both entities refer to the same song but have different names for the album. While one has an asterisk next to the name, indicating that it is a bonus track, the other does not, meaning it's part of the deluxe edition. Therefore, they match as they refer to the same song, but have different context of release and album names."
6458,18807,1,"The two entities share the same song title and artist. However, the version of the song (Main version vs Explicit) and the album release date, album name and copyright information are not the same."
2841,52852,0,"2014 and 2015 versions of the song Crack in the Pearl (Feat. Stevie Wonder & Jeff Bhasker) by Mark Ronson are slightly different versions of the same song, with different features and arrangements, hence they are not identical matches."
5085,40496,0,"1. The names of the songs are different in both entities 2. The versions are also different in entity A (Deluxe Version) and entity B is a single version 3. The releases are also different in both entities ( entity A was released later than entity B)"
1183,34915,0,"* Both entities refer to songs by the same artist. * Both entities refer to the same album, except for the version. * Both entities refer to different versions of the same song, which also have different prices. Therefore, the two entities are not a match."
2742,17206,0,"1. Both songs are ""featuring"" Monty, 2. they have similar genres and prices, 3. they were both released around the same time but 4. they have different titles and copyright information, they were released under different record labels."
2459,10377,0,"1. The names of the two songs are different. 2. The two songs belong to different albums, not by the same artist. 3. The genre is not the same as the first entity. 4. The released date of the second song is more recent than that of the first. 5. The second song is priced higher than the first. 6. The second song is not a direct match of the copyright date of the first."
3573,53964,0,"The first entity is a song named ""Why You Up In Here"" which is a collaborative track with Ludacris, Git Fresh, and Gucci Mane. The song is a part of Flo Rida's album ""Only One Flo, Pt. 1"" which was released in 2010. The song falls under the genre of Hip-Hop/Rap, Music, Rap, and Dirty South and was priced at $1.29 and copyrighted in 2010. The second entity, on the other hand, is a song named """
1344,10527,0,"Although both entities refer to songs by Zedd, they are not the same song because: * The second entity refers to a remix version of the first entity, with a different artist feature and a different release year. * The first entity refers to a song with a different feature artist, a different release year and a different price."
6218,29583,1,"Both entities are songs with the same name and artist, and are released on the same album, Love On The Inside (Deluxe Fan Edition). Therefore, they are considered a match."
1159,28024,0,"The two entities have different names, time and album name and even the album name is not available on entity B, so they cannot match."
3360,17651,0,"While both entities refer to songs with the same artist and album, the song name is different which is why it does not match. Additionally, the second entity also has an explicit tag and the release date is April 17, 2009 which is different from the third entity's release date of December 9, 2011 and the explicit tag is missing. Therefore, the two entities are not a match."
1317,34002,0,"Both entities are songs with the same artist and album, however, the tracks are not the same and therefore they are not a match. The second entity also has a different track length and a different release date."
1151,53282,1,"Explanation: The two entities match because they are both songs from the same artist and album, and they have the same name and release date."
1579,41572,0,"The second example does not match the first example, because the second example is a live version of the song with a different recording company and is from a different album. The first example, however, is a studio version of the song from a different album, but with the same recording company. These two versions are not matches because they are not the same version of the same song."
252,52996,0,"While both entities refer to songs by the same artist and from the same album, they are not a match because they have different song names and interludes/instrumentals in their track listing."
2399,29849,1,"Both entities are the same song and therefore, match."
1260,34919,0,"1. Entity A's version features the artist ""Wynter Gordon"" while Entity B's version features ""Novel"". This is why both entities cannot be considered a match. 2. Entity A's version has a continuous mix while Entity B's version has a continuous mix and the term ""Feat."" added to it. So, the two entities are not a match. 3. Entity A's version was released in 2009 while Entity B's version was also released in 2009."
4980,20081,0,"1. The genre of Entity B is different from Entity A. 2. The album name of Entity B is different from Entity A. 3. The price of Entity B is different from Entity A. 4. The copyright of Entity B is different from Entity A. 5. The released date of Entity B is different from Entity A. Therefore, Entity B does not match Entity A."
1489,3898,1,"Both entities are songs with the same name and artist, but they differ in price and copyright ownership. Therefore, they are a match based on name and artist, but not on price and copyright ownership."
5079,40453,0,"1) Both entities have the same song name but different remixes. 2) Entity B is not an official single release of the original track. Therefore, it is not a match."
1193,27999,0,"2 entities that do not match because: -The name of the first song ""The Whisperer"" is different from the name of the second song ""Goodbye Friend"". -The second song's album name ""Listen (Deluxe)"" is a different version of the album name of the first song, ""Listen"". -The time of the second song is different from the time of the first song."
2987,37085,0,"Although both entities have the same name, artist and album, there are a couple of differences that make them not a match. First, Entity B has a version that has a different name, in this case, ""Pray to God (R3hab Remix)"" and secondly, Entity A has a different release date and price. Additionally, the copyright of Entity B is different from that of Entity A."
2809,28356,0,"* While both entities refer to live versions of songs, they are not related to each other in any way. * They have different song names, artists, genres, prices and copyright years."
3093,22994,1,"Entity A and B both have the same name and artist, but their album name is different, so they are considered a match since they match based on their name and artist."
1278,34912,0,"1. The first entity has the same artist and album, but the title of the song is ""Toyfriend"" ( Continuous Mix Version ) , while the second entity has a different title, ""When Love Takes Over"" ( Electro Extended ; Continuous Mix Version ). 2. Since they have different titles, they cannot be considered a match based on the given criteria."
1343,6231,0,"The third example is a song remix titled ""Find You ( Mike Hawkins Remix )"" by Zedd, whereas the second example is a song titled ""Beautiful Now ( KDrew Remix )"" by Zedd. Both of these songs are remixes of the original track ""Find You"" by Zedd featuring Matthew Koma and Miriam Bryant. However, they have different titles, artists and genres. Since the title and artist of the song are not the same, they are not considered to be a match."
508,55899,1,"The two entities refer to the same song with the same artist, and it was released in two different albums, the first one is x (2014 Asylum Records UK , a Warner Music UK Company) and the second one is a remix from Afire Love (2014 mau5trap Recordings Ltd). Since the two versions of the same song have the same name and artist, they can be considered a match."
6624,800,0,"1989 is an album, not a song. Even though the name, artist and album of both entities match, they are still different, so it's not a match."
4761,6229,0,"1. The two entities have different song names. 2. The first entity does not mention any remixes or collaborations, while the second entity specifically mentions a remix and a collaboration with another artist. 3. The two entities have different album names. Overall, the two entities are clearly different and do not match."
642,24635,1,"Both entities refer to the same song."
254,49104,1,"Both entities refer to the same song from the same album with the same artist and are therefore, are a match."
4730,17350,0,"There is not enough information provided to accurately determine if the two entities are a match. The name of the second entity appears to be a different name than the first, and there is no information about the artist, genre, album, or copyright information. Additionally, the third entity mentions an album called ""Fire & Ice"", but it is not mentioned in either of the other two entities, so it is not clear if this album should be considered a match. More information would be needed to make a definitive determination."
6857,39318,1,"Both entities have the same name and artist. They also have the same album name. The only difference is that the second entity has the word ""clean"" before the song title, which indicates that it is a clean version of the song. The second entity also has the tag ""+ Video"" and ""+ Digital Booklet"" attached to it, indicating that it comes with extra content. Overall, the second entity has more content and is a clean version of the song. Therefore, the two entities match."
4426,43699,0,"1. The first song's album title is FOUR ( Ultimate Edition ), whereas the second song's album title is Take Me Home : Yearbook Edition . 2. The first song's copyright date is 2014, while the second song's copyright date is 2012. Therefore, the two entities are not a match as they refer to different songs."
1312,28022,0,"In entity A, ""Toyfriend"" and ""Wynter Gordon"" are both different entities, while ""Toyfriend"" and ""Nicki Minaj"" in entity B are not a match as Nicki Minaj appears in a different version of the song with the same name."
5707,37649,0,"1) The song name in Entity B is different from the song name in Entity A. 2) The album name in Entity B is different from the album name in Entity A. 3) The version of the album in Entity B is different from the version of the album in Entity A. 4) The price of the song in Entity B is different from the price of the song in Entity A. 5) The copyright notice in Entity B is different from the copyright notice in Entity A. 6) The time of the song in Entity B is different from the time of the song in Entity A. 7)"
5806,6499,1,"Both entities are songs with the same title and artist. However, the Entity A has additional information such as genre and album, whereas Entity B is missing the genre information. It is also worth noting that the copyright information in Entity A indicates that the song is protected by copyright, whereas in Entity B the copyright information is absent. Thus, Entity A provides additional information beyond what is required to match with the given examples."
1447,41580,0,"Despite having the same artist, album name and genre, the two entities are not a match as they refer to two different songs with different song names and lengths. The second entity also features the location and date of the live performance, which is not mentioned in the first entity."
330,22285,0,"While both entities have the same artist and are on the same album, one has an explicit tag which the other doesn't, as well as different features and different times. These differences render them non-matches."
1273,31286,0,"While both entities are songs and by the same artist, they have different names and are different versions (continuous mix vs album version) and are also in different genres. Therefore, they are not a match."
4047,37547,0,"Entity A has several features that are different from Entity B. The title of the song in Entity A has spaces and contains the word 'Ember', while Entity B has no spaces and does not contain the word 'Ember'. Additionally, the song in Entity A includes a feature by Justin Bieber, while Entity B does not feature any collaborations. Another major difference is that the remix in Entity A was released in June 2015, while the remix in Entity B was released in August 2011. These differences in the features of the songs make them not a match."
1233,21564,0,"Both entities are songs with the same title, and the same artist but they have different features, different mixes and the song was released in different years."
2845,52867,1,"1. The title of entity B has a clean version, whereas entity A does not. 2. The track listing in entity B is not included in the track listing of entity A. 3. The PRICE of entity A has a price variation, whereas entity B has the same price. Overall, entity B is not a match with entity A."
205,41179,1,"While the two entities have the same name, artist, album and release date, the version of the album, genre and price are different, making them a match."
6430,31068,0,"1. Both entities refer to songs from the same album, [ALBUM NAME], but have different song names. 2. While both have the same artist, One Direction, the songs are not the same, they are distinct tracks off the album. Therefore, they are not considered a match."
3259,4536,0,"Both entities are remixes of the same song by the same artist but have different names and remixers, thus they are not a match."
1655,49479,1,"Both entities refer to the same song with the same name and artist, however, it is not the same album version. The first entity is a bonus track from a deluxe version album of The Sound of Madness, while the second entity is a separate release."
1264,28000,0,"While both entities refer to songs with the same artist, they have different names, and one of the versions has been released in a different album. So they are not a match.</s>"
3944,18970,1,"Both entities are songs with the same name and artist, but the album name is different. So even though the genre of the songs match, it does not make it a perfect match because there are other parameters that are different. The label match, is considered as it is the same."
1312,28005,0,"1. The songs are from different albums. 2. They have different features. 3. The songs are from different years."
5682,35056,0,"2010 and 2011 are two different years, so this entity is not a match with the previous one."
3413,34333,0,"A: Although the two songs share some similarities such as featuring The Weeknd and belonging to Wiz Khalifa's album, they have different song names, and different artist names. B: The name of the second entity is Initiation instead of Extra Extra Credit, and it also features Lola Monroe instead of Echosmith. Despite sharing the same artist and album, the songs have different names, making it not a match."
3321,34321,0,"1. The two songs have different titles. 2. The two songs have different features, in this case, different artists. 3. Even though both entities refer to songs by Wiz Khalifa, they are from different albums."
147,50730,1,"Both songs are Meghan Trainor's ""Credit"" which was featured in her album ""Title (Deluxe)"" and are both in the genre of pop music. However, the difference between the two entities lies in the album's title and label. The first entity has a different album title and label as compared to the second entity."
2729,17190,0,"* Both entities have the same artist, which is Fetty Wap, and same album name, which is Fetty Wap. However, their names are different and therefore they are not a match * Entity B also contains additional information such as the clean version of the song, the label name which is not present in entity A. Therefore, entity B does not match with entity A."
5087,9483,0,"Entity A refers to the song ""Confess To Me"" featuring Jessie Ware from the album ""Settle ( Deluxe Version )"" by the artist Disclosure. Entity B also refers to a song by Disclosure called ""Omen"" featuring Sam Smith from the album ""Caracal ( Deluxe )"", but the two songs have different names, prices and time lengths, and are therefore not a match."
598,43689,1,"Both entities refer to songs with the same title and artist. The only difference between them is in the release date, album name, and the label that released the song. Since the entities match in the title and artist, they are a match."
4747,5682,1,"1. Both entities are songs by the same artist and have the same title, and are bonus tracks. 2. In the first case, the entity is from the album ""Bangarang,"" which was released in 2012, while in the second case, it is from the album ""Bangarang EP"" released in 2011. 3. In the first case, it was a full-length album, while in the second case, it was an EP. 4. Therefore, both entities can be considered a match as they share the same song title, artist and release date"
2680,27453,0,"Both entities refer to songs performed by Lauren Alaina on American Idol, however, the songs are not the same. The first song is ""Any Man of Mine"", which is not a cover song, while the second song is a cover of ""A Natural Woman"" by Aretha Franklin. Hence, they are not a match."
3003,8057,0,"Although both entities are songs by the same artist and share the same name, there are key differences that set them apart. The extended mix of ""Awooga"" is an extended version of the song that was previously included in a compilation album titled ""Bounce"" which is an exclusive release on iTunes Music Store. The remixes album version has additional tracks and the audio quality has also been improved. On the other hand, the Fly Eye Club Mix of ""Bounce"" is a remix of the original song by Calvin Harris and is only available through a third-party label, Bill M"
